idx,customer_id,reason
281,f468bb5ced75ee318ac9e66225f027e5,`revenue` is smaller than the `average_discount_used`÷10000.
282,c2898c82b8d3138bd0b9d1c0476fc9ae,`revenue` is smaller than the `average_discount_used`÷10000.
283,b4e3ca1aa035b1b3bb275c83d610158f,`revenue` is smaller than the `average_discount_used`÷10000.
284,c6cb77f52637a276920db85cc8fad604,`revenue` is smaller than the `average_discount_used`÷10000.
285,6a6372f1fe8da151f5d207f2c524d2d4,`revenue` is smaller than the `average_discount_used`÷10000.
286,d1d30c2d557e2b96e5c1c6070f44b63f,`revenue` is smaller than the `average_discount_used`÷10000.
287,ef83943f434f4e434224295b16703deb,`revenue` is smaller than the `average_discount_used`÷10000.
288,c755526d3d40e1710653f4ac8b5e519e,`revenue` is smaller than the `average_discount_used`÷10000.
289,72f8c54ee550a385b7dff157fe85276f,`revenue` is smaller than the `average_discount_used`÷10000.
290,7ba74c77077af4ad38521951564f60c6,`revenue` is smaller than the `average_discount_used`÷10000.
291,eb8f2fe3c252b1a2d659ab2156336e3f,`revenue` is smaller than the `average_discount_used`÷10000.
292,5598ef549fa2dfe104eece44b2818fd2,`revenue` is smaller than the `average_discount_used`÷10000.
293,dba08731d2891721d30df0401c70e980,`revenue` is smaller than the `average_discount_used`÷10000.
294,84fb4ba9cddb8a8e52b4cf4069dfe251,`revenue` is smaller than the `average_discount_used`÷10000.
295,c42d070fdedc353458372d0b0f8feb8e,`revenue` is smaller than the `average_discount_used`÷10000.
296,87a8dc272826d10bc9e0090923334c48,`revenue` is smaller than the `average_discount_used`÷10000.
297,7d387cfcd10996fdec0c10079c6d45b2,`revenue` is smaller than the `average_discount_used`÷10000.
298,ea9cecbf4c92d7bfa940d7ca5d1e3688,`revenue` is smaller than the `average_discount_used`÷10000.
299,c728fcd2004dfe3047c94e79991bdfb4,`revenue` is smaller than the `average_discount_used`÷10000.
300,2d8c16238eb64ca1e4944e47eed079c5,`revenue` is smaller than the `average_discount_used`÷10000.
301,9bca73c62ddf882b763caac29c836be7,`revenue` is smaller than the `average_discount_used`÷10000.
302,6be3e1f12a55fb9bc9f2184575f36a32,`revenue` is smaller than the `average_discount_used`÷10000.
303,92bf298e0712bb04c75a80ff3423a6d5,`revenue` is smaller than the `average_discount_used`÷10000.
304,4cccb163722d707bb3eac1bde1fc2904,`revenue` is smaller than the `average_discount_used`÷10000.
305,3dcdc437b2f0a61e05749fd4acc0f378,`revenue` is smaller than the `average_discount_used`÷10000.
306,09c94f2f4686714fa6b4b89d57a530d5,`revenue` is smaller than the `average_discount_used`÷10000.
307,9430bf91243b495a07042b923a770892,`revenue` is smaller than the `average_discount_used`÷10000.
308,b08956638126a8b5f8e8d03cdb3dce6c,`revenue` is smaller than the `average_discount_used`÷10000.
309,37ccf0126907ff2ad00c5ee10c73b511,`revenue` is smaller than the `average_discount_used`÷10000.
310,e819fedf8b794b153a656fc22f976cd8,`revenue` is smaller than the `average_discount_used`÷10000.
311,cc10946f7eeaf1d718cdf06980a3f8ea,`revenue` is smaller than the `average_discount_used`÷10000.
312,3e472e864645f9792c3941f19be6d367,`revenue` is smaller than the `average_discount_used`÷10000.
313,5c09aca801fb8ff7781670df6c39198e,`revenue` is smaller than the `average_discount_used`÷10000.
314,59c9effe859ffdb348ec57022c55f15f,`revenue` is smaller than the `average_discount_used`÷10000.
315,bf6c7a02d0f7b85886e645a2df66c652,`revenue` is smaller than the `average_discount_used`÷10000.
316,6275c9206ec8ca1549041f92458539db,`revenue` is smaller than the `average_discount_used`÷10000.
317,43ea2788c3f57708ab99bf11a7d98722,`revenue` is smaller than the `average_discount_used`÷10000.
318,30165df5df9e40976800a30df21eafb6,`revenue` is smaller than the `average_discount_used`÷10000.
319,8119dbe320f17eaddacc4374c0136a43,`revenue` is smaller than the `average_discount_used`÷10000.
320,6dbddbd2e61424b7570f2c9097716e52,`revenue` is smaller than the `average_discount_used`÷10000.
321,a419f5149cb92535ab4222bd46bbe2fa,`revenue` is smaller than the `average_discount_used`÷10000.
322,7f3208a55fb4f3c36449e8dfad89eb13,`revenue` is smaller than the `average_discount_used`÷10000.
323,5446cbe7e176bca404bfc5f7ce852c22,`revenue` is smaller than the `average_discount_used`÷10000.
324,9bfb5b5187874e1f2c0a77738d2296d7,`revenue` is smaller than the `average_discount_used`÷10000.
325,0974308a6edb9a8195436be38ac07536,`revenue` is smaller than the `average_discount_used`÷10000.
326,5df50d6252acb922b7883fc5f3fc33bd,`revenue` is smaller than the `average_discount_used`÷10000.
327,1d4af91c8024bc4e51310fc56523efca,`revenue` is smaller than the `average_discount_used`÷10000.
328,5c33669fa18d5cc90b3d1bb43d00b189,`revenue` is smaller than the `average_discount_used`÷10000.
329,0e1d535c1cd68470db9ec1c099c980fa,`revenue` is smaller than the `average_discount_used`÷10000.
330,079bb394672013f48e01df10ed6846d0,`revenue` is smaller than the `average_discount_used`÷10000.
331,c88ff3b07d4b7299b567d18df516895a,`revenue` is smaller than the `average_discount_used`÷10000.
332,9450c3353625272906b582953d9e7f23,`revenue` is smaller than the `average_discount_used`÷10000.
333,926400c4cdf451066bcb3077bd0f4c13,`revenue` is smaller than the `average_discount_used`÷10000.
334,c8955d065f900cb86e7c254367a4298d,`revenue` is smaller than the `average_discount_used`÷10000.
335,b37c314073e2ef601f57453365e6f546,`revenue` is smaller than the `average_discount_used`÷10000.
336,6ff1bf2c056a2682f29478d6ae198585,`revenue` is smaller than the `average_discount_used`÷10000.
337,0820e3ad340861a5114981d3f9221df4,`revenue` is smaller than the `average_discount_used`÷10000.
338,658bbfa63382e11f386e54ff53582cc4,`revenue` is smaller than the `average_discount_used`÷10000.
339,9b8b916357c394d2e04527fef3af457f,`revenue` is smaller than the `average_discount_used`÷10000.
340,82ff0efd1064bd430ca975770ac19778,`revenue` is smaller than the `average_discount_used`÷10000.
341,e661fbdd1b6e40809155c2c9aadf2357,`revenue` is smaller than the `average_discount_used`÷10000.
342,44f68d7aca0f1bd20551c3394a638eca,`revenue` is smaller than the `average_discount_used`÷10000.
343,108004bca4f87d604b179167aca9dba1,`revenue` is smaller than the `average_discount_used`÷10000.
344,466c61a47ac165f3500c136a8887fe10,`revenue` is smaller than the `average_discount_used`÷10000.
345,1a41f76e280b00bb4b7c566bd5f93707,`revenue` is smaller than the `average_discount_used`÷10000.
346,c8ad00c72cde8308e7ca8a2bb17f1169,`revenue` is smaller than the `average_discount_used`÷10000.
347,a6ea310abe2e434b03c283c903402a6c,`revenue` is smaller than the `average_discount_used`÷10000.
348,662dd119a69da4369529ff1d4af982e2,`revenue` is smaller than the `average_discount_used`÷10000.
349,e9892c177ef4b58b514e961fa96e2126,`revenue` is smaller than the `average_discount_used`÷10000.
350,c5763b9e2222daf2d00a2019376de234,`revenue` is smaller than the `average_discount_used`÷10000.
351,8b6434f17ffd02cfb600c321d1bbbbdb,`revenue` is smaller than the `average_discount_used`÷10000.
352,d652417174fad339545a7481631df011,`revenue` is smaller than the `average_discount_used`÷10000.
353,d6e8b0533398242759f2f79273a96253,`revenue` is smaller than the `average_discount_used`÷10000.
354,51e61a55f969c577df3a1a7d719bd274,`revenue` is smaller than the `average_discount_used`÷10000.
355,59f93321a5ee1fe625b8d007b032fbc2,`revenue` is smaller than the `average_discount_used`÷10000.
356,1b3ce0602dbd67f2f7275b61fcdcb2d0,`revenue` is smaller than the `average_discount_used`÷10000.
357,c1c29e88e58c88cfda8b3911aeb1f852,`revenue` is smaller than the `average_discount_used`÷10000.
358,828191925ba076bd816e7247385cae5a,`revenue` is smaller than the `average_discount_used`÷10000.
359,bc849ad832187023cc0bfd3c85e98456,`revenue` is smaller than the `average_discount_used`÷10000.
360,a49aa66ce665501bd74c79926c3169ab,`revenue` is smaller than the `average_discount_used`÷10000.
361,35098c017c0b92262c65f438a785f1eb,`revenue` is smaller than the `average_discount_used`÷10000.
362,21180c69288d317d5a1133b2a57a84db,`revenue` is smaller than the `average_discount_used`÷10000.
363,6dcf1a0184b9387284f727de27b6f936,`revenue` is smaller than the `average_discount_used`÷10000.
364,8809bc315afc496590cc30bee2e6cd0b,`revenue` is smaller than the `average_discount_used`÷10000.
365,6f8137ed29432ce186ce087b1b4f1e67,`revenue` is smaller than the `average_discount_used`÷10000.
366,59726cc3c8d18d11237bab206f74fea7,`revenue` is smaller than the `average_discount_used`÷10000.
367,fee092b0ea2e31dea189fc8dc881d8bc,`revenue` is smaller than the `average_discount_used`÷10000.
368,a486a2b708b87303666c3700ecd95c4f,`revenue` is smaller than the `average_discount_used`÷10000.
369,dc0828896b2a7d68828efb864f5e3284,`revenue` is smaller than the `average_discount_used`÷10000.
370,c4019e9b17ceb9d0e8728ef16bc59d9e,`revenue` is smaller than the `average_discount_used`÷10000.
371,a39b6edd3658463dee4c1beb992baf1c,`revenue` is smaller than the `average_discount_used`÷10000.
372,21531ef89bb52d5a2712623abce278a1,`revenue` is smaller than the `average_discount_used`÷10000.
373,12dfe875a777ee7f198fbe80798d310b,`revenue` is smaller than the `average_discount_used`÷10000.
374,cc449c258c595b93ec231cf96dc5f219,`revenue` is smaller than the `average_discount_used`÷10000.
375,390df6eed2b494bf65cb1094974278a9,`revenue` is smaller than the `average_discount_used`÷10000.
376,ccacf62719a03d2974433e38b6d990cb,`revenue` is smaller than the `average_discount_used`÷10000.
377,661dec61e09b2098a87daccfec045c5f,`revenue` is smaller than the `average_discount_used`÷10000.
378,1c41ec47902b8b429bfb88c034003f98,`revenue` is smaller than the `average_discount_used`÷10000.
379,6b3c0947428bbe4a7867813de408550a,`revenue` is smaller than the `average_discount_used`÷10000.
380,d2a712b8a6a2a8795e8f92c5cfadd00b,`revenue` is smaller than the `average_discount_used`÷10000.
381,f6c00031000eae50be9d55bd9bde63d0,`revenue` is smaller than the `average_discount_used`÷10000.
382,6da0ae8bc68e120b3a5207939039c973,`revenue` is smaller than the `average_discount_used`÷10000.
383,d149d1d68f0403e20e3f92cdc2480190,`revenue` is smaller than the `average_discount_used`÷10000.
384,fdf6b61126669a8d249713ff97351707,`revenue` is smaller than the `average_discount_used`÷10000.
385,9eeac00ba6df9152d15e36be3f97c800,`revenue` is smaller than the `average_discount_used`÷10000.
386,0b9b7c6d77aeb937a45c3dcd02e747c5,`revenue` is smaller than the `average_discount_used`÷10000.
387,3d3e4338d23cd122fadddf4cc84b4a94,`revenue` is smaller than the `average_discount_used`÷10000.
388,789ce3dd05a8b129e1924236a82ef5f5,`revenue` is smaller than the `average_discount_used`÷10000.
389,9c4e983a12f69b7be9ad81fb04829e55,`revenue` is smaller than the `average_discount_used`÷10000.
390,8c8b57751c32cc58aa3bb20f9c99ffcc,`revenue` is smaller than the `average_discount_used`÷10000.
391,d98c605b41e9f805ad52afcecf0b1f6c,`revenue` is smaller than the `average_discount_used`÷10000.
392,92f1e819f1704d97bd8a0fad3e02489b,`revenue` is smaller than the `average_discount_used`÷10000.
393,b674e4dea37518e200006eaa32450171,`revenue` is smaller than the `average_discount_used`÷10000.
394,bd126fdc3e44a76b94ff1c4c9e6247ec,`revenue` is smaller than the `average_discount_used`÷10000.
395,8416b49c4e9371dd940162318ab12c9a,`revenue` is smaller than the `average_discount_used`÷10000.
396,c3ce4806d02db208e552c028b37a188c,`revenue` is smaller than the `average_discount_used`÷10000.
397,cff9e87379adbd8274d6b804328357c6,`revenue` is smaller than the `average_discount_used`÷10000.
398,356b991e9b59149cb424a92d5a009fc1,`revenue` is smaller than the `average_discount_used`÷10000.
399,21e5f615ee150c7ccd75780692cd8461,`revenue` is smaller than the `average_discount_used`÷10000.
400,ce3202a8fcb6625ad986492d11f090d1,`revenue` is smaller than the `average_discount_used`÷10000.
401,105052a3c2054b2136f3b7879925a0da,`revenue` is smaller than the `average_discount_used`÷10000.
402,2d0b8c0765b7b8ae0322953dba20276f,`revenue` is smaller than the `average_discount_used`÷10000.
403,46db0a383995a8ae23e426b8e1c0bead,`revenue` is smaller than the `average_discount_used`÷10000.
404,8b1af2e23646614d85f68d076da2c6e1,`revenue` is smaller than the `average_discount_used`÷10000.
405,8fc548ba44baad05e90336b323739d19,`revenue` is smaller than the `average_discount_used`÷10000.
406,10dae8e8dc643b216347e5fb7dfac8d5,`revenue` is smaller than the `average_discount_used`÷10000.
407,59ad7e9170ff9aa769ed7212112b433d,`revenue` is smaller than the `average_discount_used`÷10000.
408,af41872333570c5579a11a7d2f96879f,`revenue` is smaller than the `average_discount_used`÷10000.
409,8dd9062bca8f45e9d0112415f7f36a8f,`revenue` is smaller than the `average_discount_used`÷10000.
410,6bbe288c745733da1387e22f86495c3a,`revenue` is smaller than the `average_discount_used`÷10000.
411,06da710d856a8626f17808be9385743a,`revenue` is smaller than the `average_discount_used`÷10000.
412,792df1ebd0967bf0a8f331fde8081745,`revenue` is smaller than the `average_discount_used`÷10000.
413,fba7c2334b289694eb44a5a633ab4dd8,`revenue` is smaller than the `average_discount_used`÷10000.
414,30e23e9c45d8411f629fcfef04722212,`revenue` is smaller than the `average_discount_used`÷10000.
415,2ee62e9e45bd618726c6fe2fab82e601,`revenue` is smaller than the `average_discount_used`÷10000.
416,448a04b742954fd9ac867bd7b9485624,`revenue` is smaller than the `average_discount_used`÷10000.
417,5def0fcd0492fa0150580c361dcc9485,`revenue` is smaller than the `average_discount_used`÷10000.
418,858a147c429af3432b4362139987cf74,`revenue` is smaller than the `average_discount_used`÷10000.
419,05f0e6622cf7b0487ad9f6f08ef06ce1,`revenue` is smaller than the `average_discount_used`÷10000.
420,1c76074ef2e30b9ab73fa560de6612fb,`revenue` is smaller than the `average_discount_used`÷10000.
421,d0a8545670e3b4523ad293df17fcfa50,`revenue` is smaller than the `average_discount_used`÷10000.
422,b2b4b08b296b1a351796ba196390a86f,`revenue` is smaller than the `average_discount_used`÷10000.
423,75d483281eed42cadb319930676cfce5,`revenue` is smaller than the `average_discount_used`÷10000.
424,f85148a0ad4c008887c46c1152f5eeca,`revenue` is smaller than the `average_discount_used`÷10000.
425,2bce1277dcdefc4a3c870e5e96b064eb,`revenue` is smaller than the `average_discount_used`÷10000.
426,a69263455d83f2ba54255d70c66a7d31,`revenue` is smaller than the `average_discount_used`÷10000.
427,e0df3a75cd494c85b034a7551e752970,`revenue` is smaller than the `average_discount_used`÷10000.
428,d805b749f6eba0e5007f707b636ec0a6,`revenue` is smaller than the `average_discount_used`÷10000.
429,64395d15530763a37a7e95e8009ec7ec,`revenue` is smaller than the `average_discount_used`÷10000.
430,8486c4e37358d0e331de2ac7f5c5bbb8,`revenue` is smaller than the `average_discount_used`÷10000.
431,742d6db59847fdfa016da90924d7bcba,`revenue` is smaller than the `average_discount_used`÷10000.
432,04144d8bcc26df76e37ad5ce6ad4d9fd,`revenue` is smaller than the `average_discount_used`÷10000.
433,9f4b0bc6a836ee5ee6b330bb16dd3bfe,`revenue` is smaller than the `average_discount_used`÷10000.
434,e15fe1779f42412c53d2eb0c0863bee5,`revenue` is smaller than the `average_discount_used`÷10000.
435,1ec8e84740988c3f6b34b715a990b915,`revenue` is smaller than the `average_discount_used`÷10000.
436,052001b9fe8eafe7790fa33b660f65a7,`revenue` is smaller than the `average_discount_used`÷10000.
437,cd8106c48ef7e6061232b99c65788837,`revenue` is smaller than the `average_discount_used`÷10000.
438,8f49012b6f364138a545c98b0b839b4e,`revenue` is smaller than the `average_discount_used`÷10000.
439,49028bb1fd8e4bc476b10d755341d1aa,`revenue` is smaller than the `average_discount_used`÷10000.
440,1e5283fdffb754ee1bdfc7c0183cfffb,`revenue` is smaller than the `average_discount_used`÷10000.
441,6f3d34d9f8bcf89c999fd4720df39356,`revenue` is smaller than the `average_discount_used`÷10000.
442,4089eabf44166bf7f9a898e988168f29,`revenue` is smaller than the `average_discount_used`÷10000.
443,98a6ae9523f0bb422d827df1d18bcfe3,`revenue` is smaller than the `average_discount_used`÷10000.
444,0b9e2794f9a8396ce1110353f57005ad,`revenue` is smaller than the `average_discount_used`÷10000.
445,487719fcd2f41dcb0650ff7deac649e3,`revenue` is smaller than the `average_discount_used`÷10000.
446,a6ec7d5974d2719adb61c04e1f3b7cf0,`revenue` is smaller than the `average_discount_used`÷10000.
447,c93b781b5d25dba17736a139fa8365f4,`revenue` is smaller than the `average_discount_used`÷10000.
448,528d8b076139acce07c9bda6f3ec27f7,`revenue` is smaller than the `average_discount_used`÷10000.
449,8441f44b535b785b6c81f9312f97f672,`revenue` is smaller than the `average_discount_used`÷10000.
450,f22033fda31558cdd391bf85563fcb38,`revenue` is smaller than the `average_discount_used`÷10000.
451,4e0dff4d60cd7b514a5f8b8fb3090ae1,`revenue` is smaller than the `average_discount_used`÷10000.
452,69b18d409682ff23ad27c67aaba53a54,`revenue` is smaller than the `average_discount_used`÷10000.
453,cc8d8e238a6d5a7c3c647c5eee47e892,`revenue` is smaller than the `average_discount_used`÷10000.
454,ed4cf82993b2c9f14750518617316f8c,`revenue` is smaller than the `average_discount_used`÷10000.
455,32110e51b873fe6975a9537880ae3b7e,`revenue` is smaller than the `average_discount_used`÷10000.
456,300392f8d6e03ae7be94ffaa88789d57,`revenue` is smaller than the `average_discount_used`÷10000.
457,aca726e296b01d48a43a17848b14da13,`revenue` is smaller than the `average_discount_used`÷10000.
458,1444d44d8dfea1cbfe4289b83b840e56,`revenue` is smaller than the `average_discount_used`÷10000.
459,01ea686ddd100389472afd4d3b92db1a,`revenue` is smaller than the `average_discount_used`÷10000.
460,f395d43c7ded1acba3f602e743c5155c,`revenue` is smaller than the `average_discount_used`÷10000.
461,5ac52ca4c6452b776b74e27ab0653abc,`revenue` is smaller than the `average_discount_used`÷10000.
462,861df4ccaf9bb65caeb9fc90c5719adc,`revenue` is smaller than the `average_discount_used`÷10000.
463,b07d0876d7ff5108fcfc6d43b56e3e56,`revenue` is smaller than the `average_discount_used`÷10000.
464,77c602e7e3d9cbfe8707975c16ba9909,`revenue` is smaller than the `average_discount_used`÷10000.
465,be7ce3f7afe8d3cc4af988c0c2c38063,`revenue` is smaller than the `average_discount_used`÷10000.
466,956f8e4c5eb0fab29d62b21dd31de7a5,`revenue` is smaller than the `average_discount_used`÷10000.
467,2bc91bc2f55088a157898adb399dbbbb,`revenue` is smaller than the `average_discount_used`÷10000.
468,997789c2a2b38690e0282e1c84555f21,`revenue` is smaller than the `average_discount_used`÷10000.
469,3420948752df37b3f755957fc2787731,`revenue` is smaller than the `average_discount_used`÷10000.
470,c7268e999ba984671239652222a4d230,`revenue` is smaller than the `average_discount_used`÷10000.
471,a7352b3ce1222c85808e344541341777,`revenue` is smaller than the `average_discount_used`÷10000.
472,abb291ca9f8357e83d2bf2c36993d7fc,`revenue` is smaller than the `average_discount_used`÷10000.
473,0d4f4014e48b3238f8486c027a0edf39,`revenue` is smaller than the `average_discount_used`÷10000.
474,3114587c670f18fae3c834587c7ba22f,`revenue` is smaller than the `average_discount_used`÷10000.
475,49f868e6a758fdf4a107bdcfea3be576,`revenue` is smaller than the `average_discount_used`÷10000.
476,bc4f1d8ca9f9f8e7429a6eee3498b774,`revenue` is smaller than the `average_discount_used`÷10000.
477,e585122b6acd6c0a3c2a03784dd15288,`revenue` is smaller than the `average_discount_used`÷10000.
478,e824b583404252e2e696c82df7d3bf97,`revenue` is smaller than the `average_discount_used`÷10000.
479,560d318990d1b1027be509dd3fd2ad0d,`revenue` is smaller than the `average_discount_used`÷10000.
480,2cce9a700f020914aa4c8b1eac63b440,`revenue` is smaller than the `average_discount_used`÷10000.
481,feb9d9bc66690a74003293d31826c549,`revenue` is smaller than the `average_discount_used`÷10000.
482,52d14746fc93c51aae99c2ac63cefc0b,`revenue` is smaller than the `average_discount_used`÷10000.
483,47912ba5af2a20880fad3c0eed8d9f84,`revenue` is smaller than the `average_discount_used`÷10000.
484,a9118b8d723db8801850c7399a49cf4e,`revenue` is smaller than the `average_discount_used`÷10000.
485,e8a975c4a862ca2dc459b49f165f9870,`revenue` is smaller than the `average_discount_used`÷10000.
486,1eb444a8a8cd60759257c3c7bd3b1972,`revenue` is smaller than the `average_discount_used`÷10000.
487,1cdb9e37faf190803451f7ae18ca7249,`revenue` is smaller than the `average_discount_used`÷10000.
488,1155ff357d936da7bb87c66e55a8eab7,`revenue` is smaller than the `average_discount_used`÷10000.
489,2bed9db8ce91ba8e9f04ce586e1232a4,`revenue` is smaller than the `average_discount_used`÷10000.
490,ac12781322a41c2099cd3c24217f89c5,`revenue` is smaller than the `average_discount_used`÷10000.
491,78a0490221fd0c1d209903012ac4fccb,`revenue` is smaller than the `average_discount_used`÷10000.
492,d3a5415cc7b71da5e893cf687a67723b,`revenue` is smaller than the `average_discount_used`÷10000.
493,ae2f6c44d60352cbf3f5b9ec124cb3cd,`revenue` is smaller than the `average_discount_used`÷10000.
494,bd1bd25c72fe878178ec024fb4b961ad,`revenue` is smaller than the `average_discount_used`÷10000.
495,06dacb08c4a0e66446cfa3d90f585650,`revenue` is smaller than the `average_discount_used`÷10000.
496,92dafb8e0a7264c2d4ed7f22c8a66013,`revenue` is smaller than the `average_discount_used`÷10000.
497,e6e04dc3d74bcaabad558e9e484beacd,`revenue` is smaller than the `average_discount_used`÷10000.
498,85a1e182dace9901e7cc3d447415ae3d,`revenue` is smaller than the `average_discount_used`÷10000.
499,c991d5ee905fe02c99b3d1b176949a8a,`revenue` is smaller than the `average_discount_used`÷10000.
500,992bdbdd7194ae0c792bf652469e7933,`revenue` is smaller than the `average_discount_used`÷10000.
501,0b8a6f26cedabc2e519c1df3830c0af2,`revenue` is smaller than the `average_discount_used`÷10000.
502,41379a120429981cf447f0c6a46457aa,`revenue` is smaller than the `average_discount_used`÷10000.
503,e4ccbed8d231a547fd91d63b6b5a3d36,`revenue` is smaller than the `average_discount_used`÷10000.
504,771dcf1d125c44cf2072d0cf7d36bb10,`revenue` is smaller than the `average_discount_used`÷10000.
505,1a22cadbbc41c49afc6a756dc306c839,`revenue` is smaller than the `average_discount_used`÷10000.
506,1e4e952738642494afc8762c8924c415,`revenue` is smaller than the `average_discount_used`÷10000.
507,d0f6c42f9c1cb58ea6a815b3ce0a0139,`revenue` is smaller than the `average_discount_used`÷10000.
508,a6baa8aa66fd1dd0b0d7930515c1255c,`revenue` is smaller than the `average_discount_used`÷10000.
509,c240cd71288923668b60567861d5569f,`revenue` is smaller than the `average_discount_used`÷10000.
510,cca3a5f20c79b85666fd0ffaec58b9a9,`revenue` is smaller than the `average_discount_used`÷10000.
511,f26a3bc1bb3314a2d9a030082ef8a928,`revenue` is smaller than the `average_discount_used`÷10000.
512,90639f8cfd3b48b3ccd2fbec241727bd,`revenue` is smaller than the `average_discount_used`÷10000.
513,bf459e78a85c6ec66f6267e7f10fdc6d,`revenue` is smaller than the `average_discount_used`÷10000.
514,bd8299c4a7b2a93d0550484b6e982e7f,`revenue` is smaller than the `average_discount_used`÷10000.
515,2858eac8af737e59f3b3a084f153b74d,`revenue` is smaller than the `average_discount_used`÷10000.
516,4714f6b5fa52f32ae302218a4bb601fa,`revenue` is smaller than the `average_discount_used`÷10000.
517,a6dd4ac58a1ffa1ecc2573bb38edbef1,`revenue` is smaller than the `average_discount_used`÷10000.
518,57ef647e9b5be0bd8a4c30e41934aec2,`revenue` is smaller than the `average_discount_used`÷10000.
519,87bcd092ae3cff601def82913b470d41,`revenue` is smaller than the `average_discount_used`÷10000.
520,82359b6f19b0ae69e8dd3ab96df030ad,`revenue` is smaller than the `average_discount_used`÷10000.
521,0558d155816cc709a2d2db774f7d14fa,`revenue` is smaller than the `average_discount_used`÷10000.
522,bbc72f2861cc0e06e46e3978f6cd0d50,`revenue` is smaller than the `average_discount_used`÷10000.
523,80b3d9edbeb82cc9e4aa2a9acd24ca6b,`revenue` is smaller than the `average_discount_used`÷10000.
524,45031ddf0cb0e152b6e56993e58ed11a,`revenue` is smaller than the `average_discount_used`÷10000.
525,bcbb72a41dbe6d10c4f794a897e517e4,`revenue` is smaller than the `average_discount_used`÷10000.
526,d47474ba0754c46ce1cef61d8ffd16de,`revenue` is smaller than the `average_discount_used`÷10000.
527,39b055da3332e07765015f55524225de,`revenue` is smaller than the `average_discount_used`÷10000.
528,9b009f78ff42779f19e0a242875ff8a3,`revenue` is smaller than the `average_discount_used`÷10000.
529,dca76dadd21aef7be627f4388d982e1d,`revenue` is smaller than the `average_discount_used`÷10000.
530,970a35c63cbc3f204a42898f7b21eced,`revenue` is smaller than the `average_discount_used`÷10000.
531,c77fd3aed8e158d7e73d43b5379e934c,`revenue` is smaller than the `average_discount_used`÷10000.
532,b40b1040ba43151a63b2b4d2dbd267b7,`revenue` is smaller than the `average_discount_used`÷10000.
533,6f85c0a51ce5f4363777813dbc3c33cd,`revenue` is smaller than the `average_discount_used`÷10000.
534,01844c1bd4730163e435bc3ddcec4c85,`revenue` is smaller than the `average_discount_used`÷10000.
535,e83601a67f58edde1cff07be323b5cf3,`revenue` is smaller than the `average_discount_used`÷10000.
536,306bd8219805dc4b6d9b0389ea9e536a,`revenue` is smaller than the `average_discount_used`÷10000.
537,1e7bc58e7cb7b4e0fcdba034def07493,`revenue` is smaller than the `average_discount_used`÷10000.
538,05001ae210cb6c82f0a8e9cc7fdc86a4,`revenue` is smaller than the `average_discount_used`÷10000.
539,45e24365c7d66b2b8c051219091bde50,`revenue` is smaller than the `average_discount_used`÷10000.
540,dff95e0fe897c9e74c85a771c374a4f2,`revenue` is smaller than the `average_discount_used`÷10000.
541,49747435daf501e5107bd98010541f5b,`revenue` is smaller than the `average_discount_used`÷10000.
542,caa7f5771bf421c0ee3e3f0ae1ba2ee3,`revenue` is smaller than the `average_discount_used`÷10000.
543,107ee9a0c749612c67c4cfb69dc3bf30,`revenue` is smaller than the `average_discount_used`÷10000.
544,a4cefde45f37fb7748d6bbb5ea45c819,`revenue` is smaller than the `average_discount_used`÷10000.
545,c0c7c55b68001fa4fc8a4a80fc0c924f,`revenue` is smaller than the `average_discount_used`÷10000.
546,80b87e62f5c5e358a0da35ae3ea1280c,`revenue` is smaller than the `average_discount_used`÷10000.
547,da17083480b364000df9500c737d29ef,`revenue` is smaller than the `average_discount_used`÷10000.
548,b6ca24b46a4adc1164d5cfee53116cbc,`revenue` is smaller than the `average_discount_used`÷10000.
549,5d97f68376c47e39d31ef0cd7005bc15,`revenue` is smaller than the `average_discount_used`÷10000.
550,42ec1ffe36c0b1473928bcf543f23b28,`revenue` is smaller than the `average_discount_used`÷10000.
551,bc06ce586bff15a7431a2b30079fddc9,`revenue` is smaller than the `average_discount_used`÷10000.
552,796d5cb418dbd279e9d86af08fabdce5,`revenue` is smaller than the `average_discount_used`÷10000.
553,bc60b7240d2002246784abe8ff36ff1e,`revenue` is smaller than the `average_discount_used`÷10000.
554,be327c071417f63a2713826d8fa3124e,`revenue` is smaller than the `average_discount_used`÷10000.
555,05133d08dc51081e98e228d0a71c83ef,`revenue` is smaller than the `average_discount_used`÷10000.
556,38f772065122acbf73c02e97525166d5,`revenue` is smaller than the `average_discount_used`÷10000.
557,5e46023515b614ff8318f33291c16d38,`revenue` is smaller than the `average_discount_used`÷10000.
558,79d3f475411f579952b48099eb76c558,`revenue` is smaller than the `average_discount_used`÷10000.
559,b8ff1977094e9e178894e5583cfb1373,`revenue` is smaller than the `average_discount_used`÷10000.
560,40f66f8ade32398f887f181ac63de902,`revenue` is smaller than the `average_discount_used`÷10000.
561,f0ab45e9041e61f8c8b1c84fabe3521b,`revenue` is smaller than the `average_discount_used`÷10000.
562,1106e893b6a74b382ecdc5e809b34068,`revenue` is smaller than the `average_discount_used`÷10000.
563,9ff185607c77cce2fbf66bb67cd0be29,`revenue` is smaller than the `average_discount_used`÷10000.
564,0b23ed1bd17373b92c3c1e68eadc4815,`revenue` is smaller than the `average_discount_used`÷10000.
565,d3d8ebd31ce025f12170b981ff9e9a5a,`revenue` is smaller than the `average_discount_used`÷10000.
